experiment_id,experiment_date,material_a_ratio,material_b_ratio,temperature,pressure,tensile_strength,elongation,hardness,result_grade
EXP-08084,2025-12-10,0.6,0.4,180,55,46.3,13.0,72,B
EXP-08085,2025-11-14,0.49,0.51,205,54,43.6,19.4,77,B
EXP-08086,2025-03-03,0.68,0.32,222,78,52.0,11.1,85,A
EXP-08087,2025-11-03,0.39,0.61,162,59,40.7,17.7,78,B
EXP-08088,2026-02-26,0.2,0.8,195,43,39.5,22.8,61,C
EXP-08089,2025-12-09,0.79,0.21,194,56,58.0,8.3,80,A
EXP-08090,2025-08-08,0.76,0.24,178,99,44.8,13.5,83,B
EXP-08091,2025-08-27,0.38,0.62,174,100,48.4,11.4,81,A
EXP-08092,2025-04-29,0.65,0.35,234,34,40.1,15.8,71,B
EXP-08093,2025-10-29,0.49,0.51,193,70,46.7,17.3,75,B
EXP-08094,2025-04-21,0.71,0.29,208,99,57.0,9.5,87,A
EXP-08095,2025-06-05,0.41,0.59,153,43,44.2,18.8,62,C
EXP-08096,2025-05-01,0.53,0.47,178,34,47.2,15.5,74,B
EXP-08097,2025-06-02,0.15,0.85,172,45,38.1,24.2,65,B
EXP-08098,2025-06-17,0.24,0.76,183,52,42.2,18.5,66,B
EXP-08099,2025-02-07,0.73,0.27,235,96,51.1,11.9,86,A
EXP-08100,2025-11-24,0.41,0.59,207,47,47.2,13.8,69,B
EXP-08101,2025-07-21,0.13,0.87,241,53,34.9,23.0,67,C
EXP-08102,2026-03-10,0.23,0.77,192,48,36.9,20.8,64,C
EXP-08103,2025-03-24,0.43,0.57,227,57,40.2,20.6,71,B
EXP-08104,2025-11-02,0.67,0.33,166,100,50.7,11.8,82,A
EXP-08105,2025-03-23,0.39,0.61,232,35,38.4,18.7,56,C
EXP-08106,2025-09-07,0.7,0.3,211,62,46.7,12.6,85,B
EXP-08107,2025-08-12,0.79,0.21,153,73,49.9,12.2,85,A
EXP-08108,2025-07-24,0.37,0.63,219,38,35.1,24.7,63,C
EXP-08109,2025-10-26,0.74,0.26,198,33,52.3,4.9,86,A
EXP-08110,2026-01-13,0.2,0.8,150,99,39.0,21.2,73,B
EXP-08111,2025-05-25,0.43,0.57,235,49,39.9,21.1,69,B
EXP-08112,2026-01-23,0.18,0.82,204,47,39.5,20.3,67,B
EXP-08113,2025-03-26,0.14,0.86,211,54,38.2,23.2,64,C
EXP-08114,2025-05-14,0.15,0.85,208,35,42.1,23.2,61,C
EXP-08115,2025-05-22,0.18,0.82,159,40,34.2,22.4,59,C
EXP-08116,2026-03-11,0.77,0.23,183,31,53.9,9.8,81,A
EXP-08117,2025-02-24,0.53,0.47,220,67,45.1,18.0,80,B
EXP-08118,2025-06-30,0.86,0.14,184,62,57.9,10.0,83,A
EXP-08119,2025-07-13,0.53,0.47,239,49,36.8,18.5,66,C
EXP-08120,2025-12-31,0.6,0.4,182,95,47.8,15.9,86,B
EXP-08121,2025-08-10,0.25,0.75,196,51,39.6,22.5,68,B
EXP-08122,2026-03-17,0.53,0.47,194,31,42.1,17.0,74,B
EXP-08123,2025-12-04,0.41,0.59,151,37,38.4,20.0,68,B
EXP-08124,2025-11-17,0.85,0.15,232,81,46.9,13.5,92,B
EXP-08125,2025-12-10,0.85,0.15,163,67,51.1,10.2,83,A
EXP-08126,2025-03-15,0.26,0.74,197,48,43.1,21.8,64,C
EXP-08127,2025-07-24,0.6,0.4,241,47,37.9,15.6,71,C
EXP-08128,2025-09-25,0.61,0.39,250,45,42.2,16.0,80,B
EXP-08129,2025-04-06,0.55,0.45,173,59,44.9,17.6,75,B
EXP-08130,2025-02-24,0.2,0.8,187,79,38.4,19.4,69,B
EXP-08131,2025-03-03,0.62,0.38,207,75,50.6,15.4,82,A
EXP-08132,2025-12-26,0.74,0.26,220,83,48.9,13.3,84,A
EXP-08133,2025-10-27,0.38,0.62,175,32,38.6,22.3,69,B
EXP-08134,2025-05-09,0.51,0.49,205,69,45.3,17.5,82,B
EXP-08135,2025-12-03,0.19,0.81,234,84,32.1,23.1,72,C
EXP-08136,2025-11-14,0.84,0.16,226,44,49.5,12.2,75,B
EXP-08137,2026-01-08,0.19,0.81,233,71,27.5,25.4,67,C
EXP-08138,2026-02-20,0.27,0.73,239,30,38.3,24.9,63,C
EXP-08139,2026-02-07,0.34,0.66,236,94,42.1,19.1,79,B
EXP-08140,2025-03-24,0.76,0.24,201,82,59.2,9.4,83,A
EXP-08141,2025-12-17,0.66,0.34,248,74,48.6,13.4,77,B
EXP-08142,2025-06-29,0.11,0.89,199,72,39.4,22.5,67,B
EXP-08143,2025-07-03,0.25,0.75,221,77,37.1,19.1,69,C
EXP-08144,2025-10-23,0.7,0.3,245,60,49.0,12.5,78,A
EXP-08145,2025-10-02,0.42,0.58,154,98,39.4,17.0,76,B
EXP-08146,2025-07-11,0.12,0.88,244,45,28.2,23.6,55,C
EXP-08147,2026-04-01,0.87,0.13,233,87,54.8,11.5,90,A
EXP-08148,2025-03-21,0.22,0.78,250,84,38.6,21.3,68,B
EXP-08149,2025-02-14,0.51,0.49,228,89,38.3,16.9,81,B
EXP-08150,2025-01-14,0.3,0.7,165,35,34.4,21.4,63,C
EXP-08151,2026-01-07,0.69,0.31,180,61,53.3,11.6,80,A
EXP-08152,2025-07-05,0.72,0.28,150,75,44.1,14.7,81,B
EXP-08153,2025-07-19,0.42,0.58,211,73,41.4,15.4,73,B
EXP-08154,2025-10-24,0.63,0.37,194,78,57.9,9.1,76,B
EXP-08155,2025-07-18,0.83,0.17,197,75,63.4,4.8,90,A
EXP-08156,2025-09-19,0.75,0.25,224,45,47.5,11.5,79,B
EXP-08157,2025-01-27,0.43,0.57,232,88,41.4,16.8,68,B
EXP-08158,2025-03-13,0.45,0.55,157,64,45.0,14.9,67,B
EXP-08159,2026-03-02,0.81,0.19,242,98,44.9,15.0,93,B
EXP-08160,2025-07-25,0.13,0.87,187,66,30.4,28.3,64,C
EXP-08161,2025-03-18,0.12,0.88,225,68,27.5,27.2,64,C
EXP-08162,2025-06-18,0.26,0.74,208,71,39.7,19.4,68,B
EXP-08163,2025-06-02,0.76,0.24,194,91,59.1,10.1,88,A
EXP-08164,2025-05-06,0.22,0.78,171,93,40.0,20.7,77,B
EXP-08165,2025-05-14,0.33,0.67,169,71,43.8,17.3,72,B
EXP-08166,2025-11-29,0.6,0.4,223,68,48.2,17.2,79,A
EXP-08167,2025-02-18,0.25,0.75,182,33,42.7,23.7,60,C
EXP-08168,2025-05-22,0.34,0.66,173,34,40.7,16.4,59,C
EXP-08169,2025-08-02,0.47,0.53,150,82,43.4,20.2,78,B
EXP-08170,2025-09-04,0.28,0.72,234,54,37.3,19.8,69,C
EXP-08171,2026-02-06,0.89,0.11,189,61,58.7,8.0,90,A
EXP-08172,2026-02-25,0.23,0.77,185,74,35.5,22.6,75,C
EXP-08173,2025-05-16,0.78,0.22,187,45,58.5,12.7,76,B
EXP-08174,2025-09-03,0.48,0.52,210,53,43.0,17.9,70,B
EXP-08175,2025-01-11,0.2,0.8,198,33,35.8,23.1,64,C
EXP-08176,2025-10-09,0.19,0.81,204,84,37.5,23.6,68,C
EXP-08177,2025-03-11,0.5,0.5,178,66,42.5,19.3,81,B
EXP-08178,2025-02-03,0.38,0.62,179,43,42.0,19.6,67,B
EXP-08179,2025-11-03,0.29,0.71,237,72,39.8,22.2,78,B
EXP-08180,2025-03-23,0.87,0.13,194,40,54.9,8.6,82,A
EXP-08181,2025-08-06,0.47,0.53,248,85,43.3,13.8,83,B
EXP-08182,2025-02-16,0.84,0.16,235,46,45.1,16.7,72,B
EXP-08183,2025-12-07,0.23,0.77,221,49,32.6,20.8,66,C
EXP-08184,2025-12-15,0.25,0.75,205,92,45.1,17.9,71,B
EXP-08185,2025-09-20,0.58,0.42,234,82,44.4,15.2,71,B
EXP-08186,2026-01-17,0.32,0.68,155,78,42.7,18.0,71,B
EXP-08187,2025-07-19,0.25,0.75,200,72,43.0,18.1,63,C
EXP-08188,2025-03-27,0.18,0.82,222,66,34.1,23.9,63,C
EXP-08189,2025-03-11,0.16,0.84,160,43,33.9,24.2,62,C
EXP-08190,2025-04-10,0.7,0.3,168,51,52.0,13.6,78,A
EXP-08191,2025-04-02,0.33,0.67,156,98,46.9,18.7,76,B
EXP-08192,2025-05-28,0.88,0.12,199,95,59.0,7.7,91,A
EXP-08193,2025-04-08,0.25,0.75,204,81,38.6,20.1,79,B
EXP-08194,2025-09-27,0.38,0.62,197,93,50.3,18.3,76,B
EXP-08195,2025-03-09,0.4,0.6,155,87,40.3,17.9,76,B
EXP-08196,2025-10-11,0.5,0.5,199,58,47.5,14.7,75,B
EXP-08197,2025-06-02,0.8,0.2,239,80,45.0,15.4,86,B
EXP-08198,2025-11-10,0.77,0.23,153,83,49.5,12.4,79,A
EXP-08199,2025-08-22,0.11,0.89,228,39,31.2,23.5,62,C
EXP-08200,2026-02-17,0.43,0.57,177,94,44.8,16.3,82,B
EXP-08201,2025-07-20,0.76,0.24,157,65,46.6,15.7,89,B
EXP-08202,2025-05-15,0.1,0.9,155,52,36.5,24.2,64,C
EXP-08203,2025-09-26,0.53,0.47,151,63,43.3,17.2,74,B
EXP-08204,2025-10-28,0.31,0.69,191,53,44.5,16.2,68,B
EXP-08205,2025-07-20,0.43,0.57,200,53,41.8,18.6,78,B
EXP-08206,2025-09-13,0.44,0.56,212,68,43.1,17.2,73,B
EXP-08207,2025-08-03,0.41,0.59,158,100,45.2,15.5,73,B
EXP-08208,2025-05-20,0.81,0.19,216,58,53.5,9.6,92,A
EXP-08209,2025-05-23,0.53,0.47,224,45,38.4,19.6,69,B
EXP-08210,2026-02-18,0.82,0.18,156,84,51.4,13.9,81,A
EXP-08211,2025-11-04,0.68,0.32,218,50,44.7,12.7,79,B
EXP-08212,2025-02-13,0.38,0.62,162,68,44.3,16.0,73,B
EXP-08213,2026-03-15,0.49,0.51,194,47,52.0,15.9,74,B
EXP-08214,2025-11-21,0.41,0.59,216,45,33.5,20.0,73,C
EXP-08215,2025-01-23,0.76,0.24,237,47,42.5,15.8,79,B
EXP-08216,2025-11-28,0.25,0.75,203,55,40.1,19.6,65,B
EXP-08217,2025-09-26,0.85,0.15,193,97,59.6,9.8,88,A
EXP-08218,2026-02-22,0.56,0.44,234,77,46.1,12.8,79,B
EXP-08219,2025-08-12,0.59,0.41,171,79,48.5,15.6,82,A
EXP-08220,2025-08-25,0.51,0.49,170,33,42.3,13.0,74,B
EXP-08221,2025-05-24,0.54,0.46,197,30,43.5,18.4,67,B
EXP-08222,2025-05-27,0.63,0.37,162,54,42.7,15.8,72,B
EXP-08223,2025-10-09,0.62,0.38,152,93,44.0,16.5,86,B
EXP-08224,2026-01-13,0.27,0.73,186,31,37.6,21.5,61,C
EXP-08225,2026-02-11,0.57,0.43,165,84,48.2,11.4,76,B
EXP-08226,2025-12-18,0.38,0.62,214,88,42.6,21.2,67,B
EXP-08227,2025-10-06,0.61,0.39,205,49,46.1,15.7,81,B
EXP-08228,2025-08-17,0.54,0.46,199,38,43.6,18.0,73,B
EXP-08229,2025-06-04,0.24,0.76,200,40,36.4,20.1,65,C
EXP-08230,2025-12-17,0.69,0.31,159,35,44.3,15.3,78,B
EXP-08231,2025-05-26,0.47,0.53,190,89,46.3,13.8,78,B
EXP-08232,2025-05-03,0.54,0.46,157,85,47.1,15.8,79,B
EXP-08233,2026-01-31,0.64,0.36,185,77,56.2,9.9,80,A
EXP-08234,2025-09-26,0.62,0.38,218,36,41.7,26.3,70,B
EXP-08235,2025-06-11,0.7,0.3,249,97,46.8,15.2,78,B
EXP-08236,2026-01-30,0.27,0.73,179,78,43.2,22.0,79,B
EXP-08237,2026-03-15,0.19,0.81,176,88,39.8,20.7,69,B
EXP-08238,2025-05-26,0.64,0.36,217,56,51.4,14.0,76,B
EXP-08239,2025-08-26,0.29,0.71,242,44,35.9,23.1,62,C
EXP-08240,2025-08-09,0.19,0.81,179,88,40.7,18.7,73,B
EXP-08241,2025-11-16,0.2,0.8,234,33,35.4,21.0,62,C
EXP-08242,2026-03-10,0.35,0.65,181,42,41.8,20.9,63,C
EXP-08243,2025-09-08,0.89,0.11,214,40,53.7,9.6,81,A
EXP-08244,2025-12-30,0.23,0.77,171,35,37.5,20.0,63,C
EXP-08245,2025-09-29,0.34,0.66,176,69,43.6,17.3,69,B
EXP-08246,2026-02-09,0.84,0.16,249,46,40.6,12.0,85,B
EXP-08247,2025-07-04,0.87,0.13,189,98,58.8,4.7,99,A
EXP-08248,2025-06-25,0.28,0.72,151,96,37.9,17.4,71,C
EXP-08249,2025-07-12,0.8,0.2,227,41,46.1,13.3,79,B
EXP-08250,2026-03-31,0.21,0.79,162,88,42.0,21.6,66,B
EXP-08251,2025-10-06,0.71,0.29,161,32,45.3,19.3,75,B
EXP-08252,2025-03-11,0.11,0.89,234,50,36.3,22.9,53,C
EXP-08253,2025-01-19,0.43,0.57,185,76,46.9,14.1,79,B
EXP-08254,2025-08-25,0.3,0.7,163,44,37.4,20.7,60,C
EXP-08255,2026-01-03,0.66,0.34,248,35,44.0,16.6,72,B
EXP-08256,2025-08-07,0.11,0.89,178,41,37.2,24.8,60,C
EXP-08257,2025-09-13,0.47,0.53,213,76,44.7,18.8,81,B
EXP-08258,2025-12-31,0.66,0.34,176,45,49.0,14.8,73,B
EXP-08259,2025-08-24,0.14,0.86,208,47,36.1,23.0,61,C
EXP-08260,2026-02-19,0.82,0.18,220,44,44.8,14.8,82,B
EXP-08261,2025-10-18,0.39,0.61,226,92,39.6,16.9,73,B
EXP-08262,2025-11-30,0.23,0.77,191,93,42.9,15.8,70,B
EXP-08263,2025-12-23,0.28,0.72,212,87,36.2,25.5,65,C
EXP-08264,2025-10-13,0.37,0.63,234,31,35.5,20.6,64,C
EXP-08265,2025-01-23,0.26,0.74,234,47,35.5,22.8,70,C
EXP-08266,2025-07-14,0.51,0.49,225,92,53.3,8.3,82,A
EXP-08267,2025-03-06,0.61,0.39,190,69,53.8,15.8,77,B
EXP-08268,2025-08-21,0.45,0.55,203,32,46.6,18.8,64,C
EXP-08269,2025-03-07,0.44,0.56,247,47,35.6,16.8,69,C
EXP-08270,2025-08-21,0.73,0.27,175,88,54.1,10.8,79,A
EXP-08271,2025-06-06,0.34,0.66,219,92,36.6,21.2,73,C
EXP-08272,2025-01-10,0.6,0.4,230,60,42.8,13.6,75,B
EXP-08273,2025-02-26,0.81,0.19,198,40,55.9,11.1,79,A
EXP-08274,2025-08-18,0.28,0.72,237,35,31.9,24.7,63,C
EXP-08275,2025-02-05,0.6,0.4,193,45,50.9,14.4,77,B
EXP-08276,2026-01-26,0.86,0.14,234,86,50.2,8.2,85,A
EXP-08277,2025-12-12,0.52,0.48,215,88,44.3,14.4,83,B
EXP-08278,2025-11-20,0.88,0.12,155,48,47.1,11.8,88,B
EXP-08279,2025-03-20,0.35,0.65,233,99,38.8,19.4,84,B
EXP-08280,2025-12-29,0.55,0.45,220,92,45.1,15.5,81,B
EXP-08281,2025-10-17,0.35,0.65,172,100,42.7,18.2,81,B
EXP-08282,2025-06-28,0.1,0.9,221,83,37.7,19.1,69,C
EXP-08283,2025-01-01,0.9,0.1,201,70,55.9,10.8,88,A
EXP-08284,2025-08-30,0.29,0.71,245,99,43.7,20.2,69,B
EXP-08285,2025-12-29,0.88,0.12,180,78,62.4,8.5,92,A
EXP-08286,2025-01-16,0.62,0.38,176,89,51.2,14.3,83,A
EXP-08287,2025-01-24,0.82,0.18,155,58,47.9,11.9,90,B
EXP-08288,2025-06-24,0.87,0.13,229,47,46.7,11.1,86,B
EXP-08289,2025-08-22,0.55,0.45,249,70,41.2,15.1,81,B
EXP-08290,2025-08-05,0.9,0.1,219,59,53.6,13.0,84,A
EXP-08291,2025-07-14,0.71,0.29,187,54,52.8,12.0,80,A
EXP-08292,2025-04-27,0.52,0.48,238,79,40.9,14.2,70,B
EXP-08293,2025-01-28,0.62,0.38,175,73,50.5,13.6,82,A
EXP-08294,2025-01-15,0.26,0.74,220,52,38.3,16.7,70,B
EXP-08295,2025-02-15,0.11,0.89,210,47,33.3,24.4,66,C
EXP-08296,2025-11-11,0.31,0.69,236,68,38.8,20.5,68,B
EXP-08297,2025-12-25,0.45,0.55,248,53,36.5,18.5,64,C
EXP-08298,2025-07-18,0.28,0.72,186,46,38.1,18.9,63,C
EXP-08299,2025-02-05,0.51,0.49,159,45,42.8,18.2,72,B
EXP-08300,2025-07-09,0.63,0.37,165,77,46.3,14.6,82,B
EXP-08301,2026-03-26,0.62,0.38,224,59,43.0,12.0,69,B
EXP-08302,2025-04-24,0.82,0.18,186,54,59.5,11.4,82,A
EXP-08303,2025-08-12,0.87,0.13,164,38,50.0,9.4,78,A
EXP-08304,2025-09-03,0.81,0.19,232,33,51.3,8.9,85,A
EXP-08305,2025-05-31,0.6,0.4,215,79,49.3,16.9,71,B
EXP-08306,2025-07-19,0.26,0.74,163,98,38.1,23.1,77,B
EXP-08307,2025-08-04,0.85,0.15,222,53,53.5,9.6,83,A
EXP-08308,2025-08-05,0.24,0.76,214,89,37.8,18.8,62,C
EXP-08309,2025-11-24,0.22,0.78,249,72,42.2,18.3,74,B
EXP-08310,2025-09-22,0.35,0.65,249,51,37.5,19.4,74,C
EXP-08311,2025-01-25,0.56,0.44,248,70,42.2,19.2,82,B
EXP-08312,2025-01-03,0.65,0.35,240,39,41.8,18.5,76,B
EXP-08313,2025-07-07,0.11,0.89,230,53,35.4,23.6,59,C
EXP-08314,2026-02-18,0.72,0.28,217,82,49.2,14.3,84,A
EXP-08315,2025-01-17,0.24,0.76,205,90,37.8,20.8,73,C
EXP-08316,2025-02-02,0.34,0.66,230,45,39.4,18.0,65,B
EXP-08317,2025-11-06,0.36,0.64,247,94,42.4,15.7,71,B
EXP-08318,2025-07-25,0.37,0.63,161,72,37.9,20.6,74,C
EXP-08319,2025-04-16,0.71,0.29,163,46,52.5,14.0,79,A
EXP-08320,2025-04-05,0.13,0.87,200,85,39.6,20.8,70,B
EXP-08321,2025-10-31,0.26,0.74,179,92,40.2,22.7,78,B
EXP-08322,2025-08-27,0.12,0.88,203,49,34.2,22.8,64,C
EXP-08323,2025-10-19,0.72,0.28,181,37,57.1,10.8,73,B
EXP-08324,2025-05-08,0.89,0.11,229,50,51.6,10.2,84,A
EXP-08325,2025-08-29,0.63,0.37,240,83,47.0,17.1,83,B
EXP-08326,2026-01-28,0.57,0.43,178,34,46.0,16.5,75,B
EXP-08327,2025-05-25,0.83,0.17,228,50,49.6,11.7,86,A
EXP-08328,2025-06-30,0.3,0.7,160,52,39.9,20.2,67,B
EXP-08329,2025-03-16,0.15,0.85,230,31,33.7,21.0,57,C
EXP-08330,2025-10-19,0.51,0.49,220,72,44.6,12.1,80,B
EXP-08331,2025-01-15,0.31,0.69,221,87,44.1,17.6,74,B
EXP-08332,2025-04-24,0.46,0.54,199,41,49.4,15.2,71,B
EXP-08333,2025-11-22,0.47,0.53,160,92,43.7,18.3,75,B
EXP-08334,2025-01-09,0.36,0.64,235,97,36.9,20.0,84,C
EXP-08335,2026-03-28,0.49,0.51,161,91,49.9,14.2,79,A
EXP-08336,2025-07-04,0.4,0.6,198,81,50.1,10.1,74,B
EXP-08337,2025-07-01,0.19,0.81,167,61,38.6,22.6,66,B
EXP-08338,2025-09-02,0.79,0.21,235,44,50.6,12.3,80,A
EXP-08339,2025-10-19,0.66,0.34,207,94,52.1,14.4,79,A
EXP-08340,2025-07-29,0.13,0.87,201,67,34.1,23.5,65,C
EXP-08341,2026-02-08,0.19,0.81,182,62,34.4,25.1,59,C
EXP-08342,2026-03-15,0.18,0.82,229,57,32.2,22.4,64,C
EXP-08343,2025-04-02,0.15,0.85,171,45,35.9,22.6,55,C
EXP-08344,2025-11-19,0.15,0.85,222,57,34.5,23.6,54,C
EXP-08345,2025-05-18,0.23,0.77,247,86,35.5,23.4,72,C
EXP-08346,2026-03-31,0.78,0.22,176,69,53.3,12.0,79,A
EXP-08347,2025-04-26,0.76,0.24,219,58,51.7,12.8,83,A
EXP-08348,2025-05-15,0.73,0.27,181,37,50.1,13.2,78,A
EXP-08349,2025-11-22,0.59,0.41,243,59,39.1,17.0,77,B
EXP-08350,2025-12-26,0.68,0.32,240,45,41.0,17.7,75,B
EXP-08351,2025-02-28,0.69,0.31,181,58,54.5,8.4,79,A
EXP-08352,2025-09-11,0.81,0.19,173,40,52.0,10.0,78,A
EXP-08353,2025-06-07,0.69,0.31,158,97,49.8,16.3,89,A
EXP-08354,2025-10-06,0.69,0.31,220,42,51.2,11.4,75,B
EXP-08355,2025-09-11,0.74,0.26,242,38,51.1,12.1,77,B
EXP-08356,2026-03-26,0.55,0.45,164,76,47.9,17.9,81,B
EXP-08357,2026-03-02,0.27,0.73,232,54,39.0,20.3,64,C
EXP-08358,2025-10-26,0.17,0.83,226,100,34.7,21.2,63,C
EXP-08359,2025-11-06,0.44,0.56,197,58,46.3,19.1,68,B
EXP-08360,2026-02-14,0.17,0.83,172,76,38.2,21.3,71,B
EXP-08361,2025-03-25,0.24,0.76,215,89,42.5,19.4,71,B
EXP-08362,2025-11-27,0.12,0.88,210,99,36.7,18.8,70,C
EXP-08363,2025-12-19,0.34,0.66,231,87,41.0,19.0,74,B
EXP-08364,2025-02-28,0.88,0.12,206,70,57.5,10.3,94,A
EXP-08365,2026-02-06,0.4,0.6,154,87,47.7,15.8,67,B
EXP-08366,2025-11-15,0.29,0.71,170,50,44.2,16.3,66,B
EXP-08367,2025-06-08,0.42,0.58,188,91,50.7,14.6,76,B
EXP-08368,2025-08-09,0.34,0.66,199,91,46.0,16.6,74,B
EXP-08369,2025-08-12,0.64,0.36,185,57,49.8,13.2,81,A
EXP-08370,2026-02-23,0.61,0.39,238,34,43.4,14.8,77,B
EXP-08371,2026-03-18,0.12,0.88,178,78,34.8,26.7,64,C
EXP-08372,2026-01-03,0.51,0.49,218,37,42.2,17.8,64,C
EXP-08373,2025-10-25,0.13,0.87,186,31,40.6,18.0,69,B
EXP-08374,2025-02-17,0.64,0.36,250,97,44.1,15.5,84,B
EXP-08375,2026-02-22,0.85,0.15,242,70,46.4,12.5,86,B
EXP-08376,2025-03-03,0.83,0.17,229,76,50.1,14.1,91,A
EXP-08377,2025-03-18,0.26,0.74,227,92,39.2,20.3,70,B
EXP-08378,2025-02-01,0.69,0.31,214,95,44.0,14.5,90,B
EXP-08379,2026-03-09,0.73,0.27,209,97,48.8,16.8,85,A
EXP-08380,2025-08-13,0.79,0.21,206,39,53.7,8.9,87,A
EXP-08381,2025-04-18,0.31,0.69,152,52,35.6,22.8,69,C
EXP-08382,2025-02-06,0.46,0.54,244,84,40.2,18.5,74,B
EXP-08383,2025-07-07,0.28,0.72,249,32,31.4,21.8,72,C
EXP-08384,2025-11-26,0.12,0.88,203,46,33.3,22.5,63,C
EXP-08385,2026-03-30,0.63,0.37,237,66,43.3,18.4,76,B
EXP-08386,2025-09-09,0.45,0.55,190,54,49.0,16.7,66,B
EXP-08387,2025-10-04,0.3,0.7,161,42,41.9,20.6,68,B
EXP-08388,2026-01-17,0.78,0.22,234,93,45.6,15.3,93,B
EXP-08389,2026-02-16,0.5,0.5,201,61,47.3,16.5,76,B
EXP-08390,2025-05-08,0.9,0.1,244,59,41.1,11.5,87,B
EXP-08391,2026-03-29,0.73,0.27,171,76,51.7,9.0,90,A
EXP-08392,2025-08-25,0.8,0.2,198,77,58.8,12.4,88,A
EXP-08393,2026-03-01,0.72,0.28,217,64,48.8,13.6,79,A
EXP-08394,2025-02-23,0.18,0.82,163,92,42.5,20.6,67,B
EXP-08395,2025-02-14,0.15,0.85,250,51,36.9,26.0,64,C
EXP-08396,2026-02-08,0.83,0.17,211,91,54.9,8.1,91,A
EXP-08397,2025-11-03,0.21,0.79,167,91,38.7,16.2,74,B
EXP-08398,2025-03-21,0.41,0.59,224,30,38.0,15.9,68,B
EXP-08399,2026-02-13,0.59,0.41,238,83,39.0,16.3,83,B
EXP-08400,2025-02-16,0.27,0.73,187,41,36.0,21.7,66,C
EXP-08401,2025-11-08,0.28,0.72,211,64,42.8,22.1,72,B
EXP-08402,2025-04-04,0.47,0.53,225,95,48.5,17.4,81,A
EXP-08403,2025-02-02,0.39,0.61,164,43,37.6,14.7,67,C
EXP-08404,2026-01-03,0.64,0.36,203,69,50.4,19.1,79,A
EXP-08405,2026-01-22,0.16,0.84,206,85,33.6,22.5,69,C
EXP-08406,2025-02-18,0.49,0.51,180,64,43.5,19.5,75,B
EXP-08407,2025-02-12,0.24,0.76,180,35,39.0,22.0,68,B
EXP-08408,2025-10-08,0.59,0.41,213,34,43.8,16.0,74,B
EXP-08409,2025-01-14,0.19,0.81,225,66,31.3,23.2,60,C
EXP-08410,2025-12-07,0.26,0.74,189,31,44.4,16.9,58,C
EXP-08411,2026-02-22,0.74,0.26,164,31,47.8,10.7,76,B
EXP-08412,2025-12-09,0.29,0.71,229,97,36.8,20.7,76,C
EXP-08413,2025-04-16,0.69,0.31,167,67,49.7,10.4,78,A
EXP-08414,2025-03-28,0.32,0.68,150,63,38.7,23.5,72,B
EXP-08415,2025-11-07,0.29,0.71,182,37,41.1,20.0,61,C
EXP-08416,2025-01-29,0.34,0.66,232,85,39.1,24.1,74,B
EXP-08417,2025-09-03,0.8,0.2,226,66,49.6,11.2,86,A
EXP-08418,2025-07-24,0.42,0.58,180,45,46.4,15.7,65,B
EXP-08419,2025-12-06,0.3,0.7,202,83,38.1,21.8,73,B
EXP-08420,2025-04-03,0.53,0.47,246,46,37.2,18.0,79,C
EXP-08421,2025-12-14,0.41,0.59,222,65,44.1,19.6,71,B
EXP-08422,2025-11-15,0.73,0.27,226,69,45.8,16.8,83,B
EXP-08423,2025-04-19,0.89,0.11,158,49,50.4,13.2,85,A
EXP-08424,2025-06-12,0.52,0.48,174,92,46.3,18.6,80,B
EXP-08425,2025-01-31,0.46,0.54,160,79,42.4,19.3,76,B
EXP-08426,2025-07-24,0.37,0.63,248,50,35.7,19.5,68,C
EXP-08427,2025-04-29,0.88,0.12,184,41,53.1,12.5,76,B
EXP-08428,2025-02-21,0.49,0.51,200,53,47.3,17.3,74,B
EXP-08429,2025-09-13,0.24,0.76,205,63,42.5,18.6,62,C
EXP-08430,2025-09-16,0.88,0.12,202,69,56.2,8.4,88,A
EXP-08431,2025-02-09,0.87,0.13,155,58,52.7,10.3,88,A
EXP-08432,2025-03-26,0.45,0.55,241,32,36.7,21.7,70,C
EXP-08433,2025-02-07,0.38,0.62,188,78,43.4,18.4,70,B
EXP-08434,2025-11-06,0.64,0.36,242,56,43.2,15.6,79,B
EXP-08435,2025-06-04,0.76,0.24,227,53,48.3,12.6,80,A
EXP-08436,2025-02-02,0.5,0.5,220,69,43.6,16.2,73,B
EXP-08437,2025-03-29,0.36,0.64,220,89,44.0,15.9,82,B
EXP-08438,2026-03-22,0.34,0.66,248,30,31.9,23.6,61,C
EXP-08439,2025-04-27,0.36,0.64,180,98,43.7,16.3,77,B
EXP-08440,2025-11-09,0.19,0.81,183,75,41.9,20.7,73,B
EXP-08441,2025-08-02,0.72,0.28,217,68,52.1,11.4,83,A
EXP-08442,2025-03-24,0.18,0.82,173,33,38.6,23.2,58,C
EXP-08443,2025-05-21,0.42,0.58,231,80,44.5,16.8,72,B
EXP-08444,2025-01-07,0.77,0.23,152,81,47.3,11.1,80,B
EXP-08445,2025-12-07,0.42,0.58,240,69,34.6,22.4,73,C
EXP-08446,2025-06-02,0.34,0.66,184,86,43.1,17.0,74,B
EXP-08447,2025-08-16,0.86,0.14,150,89,51.8,11.2,88,A
EXP-08448,2025-03-11,0.2,0.8,210,89,41.6,23.1,75,B
EXP-08449,2026-01-11,0.81,0.19,177,53,52.2,9.8,82,A
